dates,rate,fluctuation,prices,anger,depression,fatigue,tension,confusion,vigour
2017-03-06 16:30:00,-0.5338052239524544,0.45179263053894736,-1.3667969604784385,0.24078777,0.42892897,-0.36999905,-0.46185002,0.076018214,-0.31176877
2017-03-06 16:30:00,-0.38939905713583634,0.3280013831353807,-1.3553496691617404,-0.58339024,1.0962968,-0.37060985,-0.47350332,-0.49120295,-0.31177092
2017-03-06 16:30:00,-0.38939905713583634,0.3280013831353807,-1.3553496691617404,-0.64330804,1.1228216,-0.37062502,-0.47379884,-0.4677999,-0.31177026
2017-03-06 09:30:00,-0.4356559005650311,0.36739340998290215,-1.3667969604784385,0.63469696,-0.39769393,0.1391988,0.015836889,-0.0863948,-0.03935211
2017-03-07 09:30:00,-0.18640103069170422,0.1535620175161364,-1.3693979679935935,-0.53163236,0.815719,-0.3694634,-0.39350146,0.104355454,-0.30316857
2017-03-06 09:30:00,-0.4356559005650311,0.36739340998290215,-1.3667969604784385,0.21936016,0.51178914,-0.30919972,-0.47344258,-0.4031742,-0.15223956
2017-03-07 16:00:00,-0.0350606256647482,0.02415560325156736,-1.3714797267557228,0.6912818,0.09298964,-0.34712353,-0.08277276,-0.4014367,-0.30619568
2017-03-07 09:30:00,-0.18640103069170422,0.1535620175161364,-1.3693979679935935,-0.6413272,1.1296386,-0.37053752,-0.47368437,-0.49186745,-0.31176668
2017-03-08 16:00:00,-0.646848197677236,0.5474479424631488,-1.400617997758832,-0.6346218,1.1032379,-0.37046775,-0.44192415,-0.48171568,-0.31103572
2017-03-09 09:30:00,0.07723398097482535,-0.07150829455468453,-1.393853472719418,0.9774175,-0.6786448,-0.37004772,0.33622813,0.60499394,-0.22219326
2017-03-09 16:00:00,-0.054935352592164616,0.04103544736277641,-1.3974961535739756,-0.40289664,0.06873717,-0.27685264,0.12836726,0.092315234,0.47665572
2017-03-10 09:30:00,0.6652856086313031,-0.5722970369120041,-1.3444224205564055,-0.4861064,0.9737991,-0.37048364,-0.41682112,-0.39175293,-0.31175727
2017-03-10 16:00:00,-0.3637733742366971,0.3054977862811188,-1.3725206061367876,1.1647025,-0.16289437,-0.37042361,-0.47379348,0.1966739,-0.2347497
2017-03-13 16:30:00,-0.5018524602642462,0.42365669505958214,-1.3834470607837845,-0.6425593,1.1303768,-0.3705397,-0.4736536,-0.49202508,-0.3117662
2017-03-13 16:30:00,-0.5018524602642462,0.42365669505958214,-1.3834470607837845,-0.39051354,0.23893796,-0.32808998,0.28169996,0.04176863,-0.07076473
2017-03-13 16:00:00,-0.13396273192174793,0.10855482380761261,-1.3834470607837845,-0.5369115,-1.2603705,4.0841684,-0.47304156,-0.35800678,-0.30693597
2017-03-14 09:30:00,-0.25285498563437026,0.2098338884748669,-1.4026989625626234,-0.64329684,1.1308622,-0.37062502,-0.47372112,-0.4919627,-0.31177065
2017-03-14 16:00:00,-0.028534395488297153,0.018531850508514497,-1.4042606786133895,-0.2847816,-0.88196874,1.8336415,0.19934084,-0.28485122,0.19890976
2017-03-15 09:30:00,0.183052816053901,-0.16153985373583313,-1.3891707064421337,0.00038164007,-1.0620383,-0.084473096,1.8489989,-0.28700256,0.2541989
2017-03-15 16:00:00,0.486497781864838,-0.4203698540290722,-1.3501460662147546,-0.0054204045,0.76580256,-0.37062493,-0.47379038,-0.48832098,-0.31177092
2017-03-16 09:30:00,0.37946067720918564,-0.33033829484792365,-1.3194468731192173,-0.5778357,-1.3479085,-0.33275908,3.331629,-0.38864523,0.0050463746
2017-03-15 09:30:00,0.183052816053901,-0.16153985373583313,-1.3891707064421337,-0.29458365,-1.2092915,1.6608862,0.641888,-0.26913857,0.5728066
2017-03-16 16:00:00,-0.4876024674674305,0.41240060369142595,-1.3574306339655318,-0.28425503,-0.1409195,-0.3560372,-0.3034185,-0.08522463,1.6885014
2017-03-17 09:30:00,0.050554587441338,-0.048996111818372164,-1.3527478676882474,0.16636994,-1.5052947,0.95963156,1.7312902,-0.3690319,0.03698161
2017-03-17 16:00:00,-0.4495839806255679,0.37864091546900785,-1.3876097843497055,-0.64106286,1.0497235,-0.37062493,-0.3816528,-0.41656572,-0.31177092
2017-03-20 16:30:00,-0.4824884056175733,0.40677685094837307,-1.3902115858231985,-0.57751626,0.98911816,-0.3706175,-0.47358906,-0.18104768,-0.31177074
2017-03-20 09:30:00,-0.015290766997132428,0.0072671732583078465,-1.388129827061069,-0.26407114,-0.60503954,0.19860156,0.03138686,0.5758613,1.0762174
2017-03-20 16:00:00,-0.035106076624014944,0.02415560325156736,-1.3902115858231985,-0.29842627,-1.5713296,3.713896,-0.46258038,0.71668845,-0.31050134
2017-03-21 09:30:00,0.33467504942898857,-0.2909548538824527,-1.363154279623881,-0.25567424,-0.84495807,0.42435217,-0.09416323,-0.12917373,2.122369
2017-03-20 09:30:00,-0.015290766997132428,0.0072671732583078465,-1.388129827061069,0.6461765,-0.6139896,0.13672523,-0.016664071,-0.14048879,0.56496173
2017-03-22 09:30:00,-0.2692862213755978,0.2210899798430231,-1.5385047423122364,-0.64245284,1.1192122,-0.3526916,-0.47253782,-0.4898763,-0.31036866
2017-03-22 16:00:00,0.2925597112706174,-0.25156282703493127,-1.5150901169674766,-0.6226878,-1.5461053,0.85002327,2.9316723,-0.4626432,-0.2879113
2017-03-22 09:30:00,-0.2692862213755978,0.2210899798430231,-1.5385047423122364,-0.64330566,1.129308,-0.37046325,-0.47292942,-0.49129227,-0.30986753
2017-03-23 16:00:00,0.17868998188626314,-0.1559075151107298,-1.5202937199144624,-0.6242659,1.1172922,-0.37062502,-0.47371686,-0.4838674,-0.31177092
2017-03-24 09:30:00,0.17175615301253555,-0.15028376236767693,-1.5062446271242713,1.5120697,-0.9177907,0.0496458,-0.47178492,1.0461756,-0.099217646
2017-03-24 16:00:00,-0.5626736847664177,0.46867247465015643,-1.5494319909175713,0.31567726,0.22560865,-0.36368066,-0.44998997,0.52479464,-0.31173497
2017-03-27 16:30:00,-1.6105678135392574,1.3520910505863324,-1.6311239522268874,-0.599254,0.5329059,-0.34197226,0.42961317,-0.43165028,-0.30660596
2017-03-27 16:30:00,-0.9097481318998158,0.7612707490478641,-1.576489297116889,-0.5474426,-0.32716918,-0.3693748,-0.46452418,-0.39836547,3.0110886
2017-03-27 16:30:00,-1.6105678135392574,1.3520910505863324,-1.6311239522268874,0.5110167,-0.93786323,0.42695847,1.0237113,-0.38058448,-0.12708274
2017-03-27 16:30:00,-0.9097481318998158,0.7612707490478641,-1.576489297116889,-0.39408955,0.26810005,0.09633007,-0.22733635,-0.43076658,0.4536141
2017-03-27 16:30:00,-1.6105678135392574,1.3520910505863324,-1.6311239522268874,0.49485043,-0.052267782,0.10264282,-0.3136607,-0.01827023,-0.22006787
2017-03-27 09:30:00,-1.06081416652345,0.8850619964514307,-1.6311239522268874,-0.63818324,0.046815466,-0.37034428,1.3443358,-0.4895073,-0.30747932
2017-03-28 16:00:00,1.114092421500662,-0.9380384404976008,-1.4973991372810658,-0.5410761,1.0668732,-0.37062103,-0.46983176,-0.48190823,-0.3117709
2017-03-29 09:30:00,-0.15541086128701637,0.12543466791882166,-1.508846428597764,2.4710627,-1.4644122,-0.14989309,-0.47228333,1.611877,-0.31171235
2017-03-29 16:00:00,-0.15556714924829632,0.12543466791882166,-1.5202937199144624,-0.6404916,1.1291679,-0.37062463,-0.47359815,-0.49190184,-0.31176934
2017-03-30 09:30:00,-0.01537231822911666,0.0072671732583078465,-1.5208137626258258,-0.64338833,-1.5715783,0.5249338,-0.47379375,-0.49212536,5.146209
2017-03-29 09:30:00,-0.15541086128701637,0.12543466791882166,-1.508846428597764,-0.49411836,-0.2890115,0.891146,-0.26703402,-0.1946165,0.8215512
2017-03-30 16:00:00,0.43242147861745,-0.36973032169544506,-1.4864718886757309,1.3734459,-0.2523931,-0.37014794,-0.47333398,0.20158438,-0.31171826
2017-03-31 09:30:00,-0.16858922698138626,0.13669075928697785,-1.498960059373494,-0.57936245,1.0751244,-0.37047863,-0.47369546,-0.43472037,-0.3117625
2017-03-30 09:30:00,-0.01537231822911666,0.0072671732583078465,-1.5208137626258258,-0.5899226,1.0365578,-0.36599162,-0.4265701,-0.45420542,-0.2610062
2017-03-31 16:00:00,-0.2621535319782957,0.2154662270999702,-1.5187327978220342,0.050289024,-0.40834734,-0.094547875,0.84464145,0.15684539,-0.30511478
2017-04-03 16:30:00,-0.14208943592230483,0.11417857655066548,-1.5093664713091275,-0.5387336,-1.5571944,-0.3388516,3.9157012,-0.4672328,-0.31126514
2017-04-03 16:30:00,-0.3221804912508426,0.2661057594335974,-1.5234155640993186,-0.40475234,0.7648494,-0.32648185,-0.14087816,-0.462786,-0.31151187
2017-04-03 16:30:00,-0.14208943592230483,0.11417857655066548,-1.5093664713091275,1.5530517,-0.85469794,0.88781875,-0.39776462,-0.36567953,-0.31109944
